CMDLINE /Users/parkerreid/QMHEP/bin/python3 6-TestLinearQUBO.py
MEM 428.914062 1578682402.0403
MEM 421.664062 1578682402.1448
MEM 427.796875 1578682402.2484
MEM 433.765625 1578682402.3537
MEM 439.832031 1578682402.4588
MEM 433.078125 1578682402.5640
MEM 439.046875 1578682402.6692
MEM 440.878906 1578682402.7716
MEM 440.878906 1578682402.8720
MEM 444.519531 1578682402.9722
MEM 450.882812 1578682403.0775
MEM 444.042969 1578682403.1827
MEM 450.558594 1578682403.2879
MEM 456.507812 1578682403.3889
MEM 462.703125 1578682403.4941
MEM 468.781250 1578682403.5963
MEM 468.843750 1578682403.6987
MEM 474.164062 1578682403.7995
MEM 480.000000 1578682403.9047
MEM 485.582031 1578682404.0075
MEM 491.304688 1578682404.1127
MEM 492.125000 1578682404.2130
MEM 492.125000 1578682404.3161
MEM 494.472656 1578682404.4189
MEM 494.847656 1578682404.5193
MEM 499.339844 1578682404.6221
MEM 504.394531 1578682404.7238
MEM 509.394531 1578682404.8282
MEM 514.613281 1578682404.9318
MEM 519.664062 1578682405.0323
MEM 524.886719 1578682405.1375
MEM 524.679688 1578682405.2382
MEM 529.792969 1578682405.3411
MEM 535.035156 1578682405.4463
MEM 540.550781 1578682405.5515
MEM 546.195312 1578682405.6567
MEM 551.558594 1578682405.7592
MEM 556.988281 1578682405.8620
MEM 562.210938 1578682405.9672
MEM 560.347656 1578682406.0706
MEM 562.363281 1578682406.1755
MEM 562.363281 1578682406.2788
MEM 562.992188 1578682406.3795
MEM 567.882812 1578682406.4847
MEM 573.195312 1578682406.5887
MEM 578.582031 1578682406.6938
MEM 583.445312 1578682406.7976
MEM 588.386719 1578682406.8991
MEM 593.156250 1578682406.9999
MEM 598.011719 1578682407.1051
MEM 602.839844 1578682407.2105
MEM 605.859375 1578682407.3157
MEM 613.675781 1578682407.4210
MEM 620.957031 1578682407.5259
MEM 628.027344 1578682407.6292
MEM 635.527344 1578682407.7330
MEM 642.976562 1578682407.8381
MEM 650.164062 1578682407.9390
MEM 657.148438 1578682408.0426
MEM 664.558594 1578682408.1479
MEM 667.375000 1578682408.2531
MEM 669.925781 1578682408.3565
MEM 669.925781 1578682408.4618
MEM 670.683594 1578682408.5670
MEM 676.816406 1578682408.6696
MEM 683.898438 1578682408.7709
MEM 695.652344 1578682408.8762
MEM 708.988281 1578682408.9814
MEM 719.109375 1578682409.0846
MEM 731.714844 1578682409.1856
MEM 744.308594 1578682409.2908
MEM 756.707031 1578682409.3930
MEM 769.488281 1578682409.4982
MEM 781.175781 1578682409.5987
MEM 793.707031 1578682409.7039
MEM 801.269531 1578682409.8092
MEM 804.500000 1578682409.9122
MEM 804.500000 1578682410.0174
MEM 804.500000 1578682410.1196
MEM 804.707031 1578682410.2248
MEM 815.000000 1578682410.3289
MEM 821.617188 1578682410.4330
MEM 821.718750 1578682410.5370
MEM 821.875000 1578682410.6409
MEM 821.988281 1578682410.7413
MEM 822.132812 1578682410.8425
MEM 822.250000 1578682410.9436
MEM 822.375000 1578682411.0488
MEM 822.457031 1578682411.1513
MEM 822.562500 1578682411.2565
MEM 822.699219 1578682411.3603
MEM 822.898438 1578682411.4655
MEM 823.039062 1578682411.5707
MEM 823.128906 1578682411.6759
MEM 823.203125 1578682411.7785
MEM 823.292969 1578682411.8837
MEM 823.398438 1578682411.9858
MEM 823.464844 1578682412.0888
MEM 823.515625 1578682412.1940
MEM 823.609375 1578682412.2992
MEM 823.687500 1578682412.4030
